,word,num
1120,二期,1
1122,督促,1
1145,约束,1
1123,加快,1
1124,施工进度,1
1130,KTV,1
1133,片区,1
1134,协会会长,1
1136,协会,1
1140,音量,1
1141,禁止,1
1142,低音炮,1
1143,分贝,1
1144,设备,1
1180,物业费,1
1182,防范,1
1105,非常重视,1
1183,点到,1
1216,四环,1
1217,五环,1
1218,螺丝,1
1219,路口,1
1220,西河,1
1221,地铁站,1
1222,进城,1
1223,方向,1
1224,增设,1
1225,主道,1
1226,进辅,1
1227,道,1
1228,出口,1
1229,大运会,1
1230,择机,1
1231,23,1
1232,接通,1
1233,具体地址,1
1234,私建,1
1235,住宅,1
1236,村民,1
1237,承办,1
1238,受理,1
1239,完善,1
1240,南充市,1
1215,工程,1
1214,快速路,1
1213,成洛简,1
1197,农村,1
1184,次日,1
1185,早上,1
1186,增加,1
1189,值守,1
1190,一元,1
1191,开门,1
1192,费,1
1193,户口,1
1194,乡镇,1
1195,自然资源,1
1196,农业,1
1198,拨打,1
1212,承建,1
1200,热线电话,1
1201,09,1
1202,分已,1
1203,作,1
1204,乡村,1
1205,振兴,1
1206,城投,1
1208,下属,1
1209,为城,1
1210,投,1
1211,负责,1
1106,缓慢,1
1103,建局,1
956,需求量,1
1032,学生,1
997,岳池,1
998,宏途,1
999,人力,1
1000,公司员工,1
1001,私下,1
1002,约定,1
1004,达成,1
1005,一致意见,1
1006,异议,1
1007,维权,1
1008,工资,1
1009,梓潼县,1
1013,05,1
1018,站长,1
1019,文明,1
1020,丶,1
1021,车台,1
1022,乘客,1
1023,车票,1
1024,广播,1
1025,栏,1
1026,此项,1
1027,管理所,1
1028,0813,1
1029,7109262,1
996,外出,1
994,间隔,1
993,岳后,1
971,输入,1
957,较大,1
958,截止,1
959,系统,1
960,显示,1
961,950,1
962,名,1
963,尚未,1
964,35,1
967,现对,1
968,形势严峻,1
970,外防,1
972,内防,1
992,需在入,1
973,反弹,1
974,控制,1
976,传播,1
978,旅居,1
979,史,1
981,重点,1
983,分类管理,1
984,东莞市,1
985,如未,1
986,高风险,1
989,入岳后,1
1031,区代市,1
1033,校外,1
1102,区住,1
1037,导致,1
1073,有限公司,1
1074,环评,1
1075,手续,1
1077,循环,1
1078,排放,1
1079,件,1
1080,中图,1
1081,一为,1
1083,来源,1
1084,自来水,1
1085,雨水,1
1086,设置,1
1087,两个,1
1088,排水口,1
1089,外,1
1090,排口,1
1091,图二为,1
1092,古井,1
1093,一社,1
1094,排洪,1
1095,沟,1
1096,位置,1
1098,发挥作用,1
1099,外比,1
1100,地势,1
1072,锦顺兴,1
1071,环保,1
1068,稍后,1
1051,便民服务,1
1038,时间延迟,1
1039,经代市,1
1041,会议,1
1042,暂定,1
1043,于本周,1
1044,周末,1
1045,广安市,1
1046,区,1
1047,科技,1
1048,友好,1
1049,争议,1
1053,请拨,1
1067,帮,1
1054,打电话,1
1055,87456560,1
1056,办公,1
810,道德品质,1
1058,138,1
1059,劳动,1
1060,保障,1
1063,86258909,1
1064,86770535,1
1065,平安,1
1066,巷,1
811,健康状况,1
621,零售,1
809,表现,1
344,km,1
325,等候,1
333,保证,1
334,基地,1
335,原材料,1
336,物资,1
337,产品,1
338,铁路运输,1
339,修建,1
341,正线,1
342,长度,1
343,12.5,1
346,新建,1
808,政治,1
347,一座,1
348,编制,1
350,彭州,1
351,车站,1
352,接轨,1
353,2013,1
355,并于,1
356,2014,1
357,年初,1
358,投入,1
360,现由,1
315,该项,1
311,交管部门,1
310,贴条,1
309,调节,1
263,人才培养,1
264,竣工,1
265,职权,1
266,划分,1
268,管辖权,1
270,上级部门,1
271,旌阳区,1
272,网信,1
275,普安,1
276,派出所,1
290,经成华,1
291,消防,1
292,救援,1
294,猛追,1
295,湾,1
296,东街,1
297,老旧,1
299,建造,1
300,初期,1
302,消防通道,1
303,停放,1
304,车辆,1
305,占道,1
361,地方,1
362,有限责任,1
365,纳入,1
410,四是,1
412,两侧,1
413,行走,1
414,时须,1
415,警示,1
418,按规定,1
448,表,1
449,名称,1
451,时间段,1
452,工作日,1
453,新华,1
454,少城,1
456,万和路,1
458,8625612014,1
462,北路,1
466,191502713238,1
467,草市,1
468,御河,1
469,中路,1
470,二段,1
471,25,1
472,8651172214,1
475,草堂,1
476,浣,1
411,行人穿越,1
409,回示,1
371,监督管理,1
408,确认,1
373,运转,1
374,担当,1
376,连续,1
377,达,1
380,发车,1
381,趟,1
382,白天,1
383,夜间,1
385,发送,1
386,调度,1
388,机车,1
391,几个,1
392,一是,1
393,规程,1
394,起动,1
395,进站,1
396,二是,1
397,接近,1
399,行人,1
401,该区,1
404,三是,1
406,天气,1
407,不良,1
261,医养,1
260,5851133,1
258,电询,1
80,责任人,1
96,合能,1
97,铂,1
98,悦华庭,1
105,办法,1
106,成房,1
108,2015,1
109,135,1
112,采用,1
117,自愿,1
119,模式,1
120,订立,1
122,局已,1
124,谈,1
125,总包,1
127,监理,1
128,切实,1
129,履行,1
132,审核,1
133,划款,1
137,工程建设,1
138,现已,1
139,内外,1
140,装修,1
95,购房人,1
79,第一,1
145,售楼部,1
76,防护,1
4,庚即,1
35,委,1
37,教育部,1
39,高等学校,1
40,中小学校,1
41,托幼,1
48,第四版,1
50,国卫办,1
51,疾控,1
52,函,1
54,455,1
58,公共场所,1
61,倡导,1
62,师生,1
64,幼儿,1
65,园内,1
66,全程,1
68,人人有责,1
69,家人,1
71,通风,1
72,勤洗手,1
73,米线,1
74,少,1
144,可到,1
147,置业,1
257,详情请,1
206,小余,1
208,可贷,1
209,额度,1
213,联系人,1
214,孙寅楠,1
217,2260306,1
218,市住,1
226,分为,1
227,春季,1
228,秋季,1
231,教育厅,1
232,局会,1
233,省厅,1
242,某年,1
243,春,1
244,秋,1
245,季,1
247,每次,1
249,详见,1
250,公告,1
251,结束,1
253,人员名单,1
255,领证,1
256,地点,1
207,等于,1
205,余额,1
148,顾问,1
204,组合,1
156,仙,1
158,转仙,1
159,劳保,1
161,和文,1
162,旅,1
169,卫健委,1
174,难,1
176,个人住房,1
177,商业贷款,1
178,直,1
180,业务,1
181,操作,1
182,细则,1
184,缴存,1
186,行政区域,1
192,不动产,1
193,抵押权,1
195,商转,1
196,公直,1
197,贷,1
199,提取,1
202,所购,1
203,首付款,1
477,花,1
478,滨河路,1
480,86137959,1
691,批检,1
695,厂家,1
698,诸多,1
699,因素,1
701,全国,1
702,供货,1
703,严重不足,1
705,我委将,1
708,全市,1
709,检查,1
711,HVP,1
712,依法,1
713,执业,1
714,严禁,1
716,勾结,1
718,利益,1
719,往来,1
721,严肃查处,1
722,追究责任,1
723,舆情,1
724,监测,1
725,摸排,1
727,查处,1
730,移交,1
694,周期长,1
689,两种,1
732,对接,1
688,国产,1
650,关系,1
651,上线,1
652,过渡,1
654,医药,1
655,手工,1
656,经办,1
657,祝,1
658,顺利,1
659,生活,1
662,带来,1
663,体验,1
664,非,1
665,免疫,1
666,各区,1
668,药械,1
670,统一,1
671,辖区,1
672,总,1
674,提交,1
675,分配,1
676,定期,1
677,实名,1
681,网上,1
731,省,1
733,积极争取,1
647,暂,1
772,双坝村,1
774,征地,1
775,拆迁,1
776,47,1
777,濛,1
778,阳镇,1
780,400,1
782,考上,1
785,幼师,1
788,流程,1
789,公办,1
791,在编,1
792,幼儿教师,1
793,笔试,1
794,面试,1
795,方可,1
797,人事局,1
798,事业单位,1
799,公开,1
800,聘用,1
802,暂行办法,1
805,考核内容,1
806,包括,1
807,思想,1
773,自建房,1
771,永安镇,1
735,加大,1
769,宝贵意见,1
737,程度,1
738,缓解,1
739,供需矛盾,1
741,解决办法,1
742,适时,1
743,发声,1
744,引导,1
745,指定,1
747,正规渠道,1
748,规范,1
749,有序,1
750,广大群众,1
752,满意,1
754,证据,1
757,县卫健,1
758,发生地,1
759,南部县,1
760,欠款人,1
761,户籍地,1
763,雁江区,1
764,律师,1
767,维护,1
768,权益,1
648,具备,1
642,就业,1
481,861379689,1
512,黄田坝纬,1
515,8745502413,1
516,几月,1
517,到苗,1
518,多家,1
520,不便,1
521,谅解,1
522,技术类,1
525,86638481,1
528,万安,1
529,龙湖,1
530,九里,1
531,熙,1
532,东侧,1
533,三个,1
534,地块,1
535,性质,1
536,商业,1
538,用地,1
539,申报,1
541,45,1
543,无人,1
544,接听,1
545,排,1
513,四路,1
511,成飞,1
547,位,1
509,8288,1
483,拐街,1
485,8614868214,1
486,府南,1
487,金沙,1
488,锦屏,1
490,8732878213,1
491,光华,1
492,青羊,1
493,大道,1
494,873219698,1
495,东坡,1
496,玉宇,1
497,路,1
498,998,1
499,873336359,1
500,苏坡,1
501,培风,1
502,横街,1
503,133,1
504,8669627513,1
506,场文兴,1
507,108,1
508,87071159,1
546,1722,1
552,87985891,1
641,灵活,1
600,46,1
605,建立健全,1
606,职工基本,1
609,保障机制,1
610,实施办法,1
613,配偶,1
614,父母,1
616,医疗机构,1
617,就医,1
622,药店,1
624,医疗器械,1
625,医用,1
626,耗材,1
628,城乡居民,1
629,补充,1
630,重特大,1
631,疾病,1
632,长期,1
633,护理,1
636,社会保险,1
637,缴费,1
638,我省,1
639,含,1
640,退休,1
601,两次,1
598,38,1
554,计免,1
595,查阅,1
555,科,1
560,就读于,1
561,高新区,1
564,三年级,1
565,转回,1
568,义务教育,1
570,招生,1
571,返乡,1
572,生,1
573,法定,1
574,监护人,1
575,提出申请,1
576,出具,1
577,申请人,1
580,户口簿,1
581,原,1
583,学籍,1
587,原则上,1
589,就近,1
590,距离,1
591,该生,1
593,两年,1
594,当年,1
1241,热线,1
