,word,num
816,小时,6
779,彭州市,6
17,查询,6
826,鸣笛,6
895,做好,6
382,告知,6
582,防控,6
1107,考核,6
891,小学,6
116,资料,6
261,黄田坝,6
704,涪城区,6
274,监督,6
336,方案,6
156,所在地,5
194,预防接种,5
330,公园,5
341,未,5
776,投诉,5
630,开发,5
331,城市,5
570,幼儿园,5
665,商贷,5
1061,服务,5
381,卫生院,5
995,现场,5
1158,检测,5
864,网络新闻,5
103,公司,5
22,地方,5
185,登记,5
540,实施,5
359,综合,5
77,证明,5
100,管委会,5
942,费用,5
67,开区,5
360,行政,5
66,转经,5
414,关心,5
363,2021,5
168,大队,5
563,条件,5
101,收到,5
857,宫颈癌,5
405,涉及,5
931,共济,5
752,解释,5
773,网络,5
675,绵阳市,5
1003,进口,5
265,13,5
15,提出,5
383,致电,4
234,21,4
231,汪家,4
861,形式,4
380,红光,4
1000,市场,4
913,学位,4
887,旅游,4
876,设施,4
986,采购,4
862,18384175363,4
860,短信,4
858,854,4
780,石化,4
256,文家,4
852,一步,4
827,发生,4
789,线路,4
781,专用,4
239,南路,4
228,29,4
549,转至,4
131,你好,4
1227,诉求,4
148,车辆,4
679,住,4
677,职工,4
672,贷款,4
443,新,4
136,政策,4
1096,招聘,4
651,阶段,4
1294,已交,4
633,银行,4
622,款,4
621,预售,4
614,天府,4
1351,用水,4
468,采用,4
608,措施,4
592,口罩,4
571,国家,4
490,投资,4
73,人民政府,4
562,购买,4
556,次,4
536,主管部门,4
538,落实,4
544,交通运输,4
703,建委,4
720,县,4
393,建成,4
213,附,4
396,线,4
197,地址,4
186,排队,4
183,提前,4
181,数量,4
210,太升,4
394,通车,4
707,认定,4
772,高校,4
770,暂无,3
778,来话,3
491,约,3
774,理政,3
328,现已,3
327,我办,3
912,空余,3
910,就读,3
535,行业,3
569,教育局,3
568,温江区,3
509,工程,3
888,孩子,3
580,肺炎,3
907,户籍,3
894,入学,3
561,商品房,3
310,社区,3
395,国道,3
483,座,3
530,力度,3
435,347,3
437,境内,3
357,住户,3
422,力争,3
716,高县,3
668,我市,3
718,发布,3
449,途径,3
546,联系电话,3
726,通告,3
753,岳池县,3
637,前期,3
795,编制,3
632,选择,3
628,文件,3
625,发,3
761,院落,3
471,设计,3
705,内容,3
385,郫都区,3
258,108,3
525,解决,3
1030,黄牛,3
271,不便,3
270,对此,3
1002,四价,3
1183,中学,3
1009,生产,3
1272,24,3
80,协议,3
1283,协商,3
1405,商家,3
1020,人群,3
132,公安,3
1293,保障局,3
1188,放学,3
1163,南街,3
150,申请,3
1314,放假,3
245,东坡,3
1328,协调,3
1045,供应,3
1336,执法,3
241,光华,3
1093,事项,3
1372,围墙,3
1077,12345,3
272,谅解,3
115,预计,3
275,疾控中心,3
970,记录,3
945,药品,3
160,计划,3
965,家庭,3
941,医疗,3
291,站,3
937,定点,3
967,功能,3
934,参保,3
145,业务,3
303,科,3
1472,集团,3
163,感谢,3
930,医疗保险,3
927,个人账户,3
1237,簇桥,2
1296,客运站,2
700,0816,2
1337,仲裁,2
1315,调整,2
629,本市,2
1344,信任,2
697,管理部,2
1313,本次,2
1309,前锋,2
647,确保,2
1295,城东,2
696,涪城,2
1252,我县,2
680,符合,2
1260,地区,2
1263,返岳,2
1345,石塘,2
1270,阴性,2
686,用于,2
659,海区,2
1289,一科,2
1290,科室,2
1249,取得联系,2
1291,85051013,2
1258,降低,2
687,支付,2
643,职责,2
1269,48,2
1388,陆续,2
1357,蓄水池,2
539,启动,2
1420,营业,2
1437,街道办,2
1446,属,2
1447,自治,2
1448,收取,2
1456,门岗,2
1457,排查,2
1466,政务,2
1505,分局,2
1411,晚上,2
1516,尚,2
534,省,2
1517,处于,2
533,对接,2
532,筹措,2
1523,总体规划,2
529,统筹,2
528,加大,2
1418,停止,2
1410,自律,2
1376,外排,2
583,技术,2
1379,职能,2
609,做,2
1385,复工,2
606,聚集,2
599,戴,2
595,并未,2
591,佩戴,2
589,园外,2
1392,返岗,2
1408,负责人,2
1398,体育,2
1399,旅游局,2
1400,56,2
579,新冠,2
575,印发,2
573,办公厅,2
1401,接听电话,2
1402,天籁村,2
1228,经查,2
918,转学,2
1226,民,2
1223,机场,2
1016,影响,2
840,共有,2
839,段,2
837,弯道,2
835,标,2
1022,持续,2
1023,强化,2
1032,参与,2
824,执行,2
821,列车,2
1035,发现,2
1041,线索,2
1043,整改,2
813,日均,2
810,作业,2
808,功能区,2
807,产业,2
806,办公室,2
804,运营,2
1013,有限,2
519,改造,2
1012,产能,2
979,愉快,2
906,子女,2
940,负担,2
949,参加,2
956,政府,2
957,医疗保障,2
885,反馈,2
879,审查,2
966,账户,2
980,抱歉,2
1008,国内,2
866,富顺县,2
989,量,2
994,方式,2
996,约苗,2
998,微信,2
999,公众,2
1001,二价,2
1006,受新冠,2
793,",",2
1049,环节,2
1063,所在区,2
1190,拥堵,2
741,专业,2
1180,发展,2
738,0831,2
732,合格,2
730,公告,2
728,体检,2
1185,北街,2
925,表示满意,2
719,高,2
1170,配套,2
717,门户网站,2
1198,开通,2
1199,直达,2
1200,校车,2
1203,商讨,2
706,教师资格,2
1210,机动车,2
1214,交警,2
749,办,2
1168,布局,2
1064,公安部门,2
1110,2010,2
1070,资阳市,2
1073,司法,2
1085,放号,2
1087,问政,2
1089,翠屏区,2
1090,管辖,2
1102,宜宾市,2
1109,宜人,2
1129,考核组,2
1167,道路,2
1145,武胜县,2
1150,谢谢,2
1153,风险,2
1159,报告,2
1162,蒲江县,2
766,办事处,2
1165,老城区,2
763,初期,2
1189,高峰期,2
771,该项,2
251,苏坡,2
217,草市,2
25,3123369,2
463,梓潼县,2
70,董家,2
345,自流井区,2
342,到位,2
288,拨打,2
335,维修,2
71,埂,2
147,名下,2
121,不动产,2
215,191502713238,2
454,渡河,2
453,官,2
211,北路,2
151,转入,2
465,全长,2
391,推进,2
477,米,2
286,若有,2
267,几月,2
268,到苗,2
269,多家,2
273,技术类,2
276,86638481,2
125,有限责任,2
351,美域,2
377,排,2
379,位,2
350,尚东,2
284,交流,2
384,87985891,2
386,计免,2
24,0830,2
389,快速通道,2
152,变更,2
207,8625612014,2
72,镇,2
119,安置,2
434,道,2
173,振兴,2
106,E,2
408,停放,2
107,F,2
172,乡村,2
319,修建,2
113,竣工,2
428,自然资源,2
415,带来,2
416,督促,2
421,顺利,2
112,完善,2
418,切实,2
420,保障,2
105,2020,2
438,厚子,2
439,铺,2
446,位于,2
204,万和路,2
201,少城,2
200,新华,2
79,正式,2
199,工作日,2
198,时间段,2
196,名称,2
304,辖区,2
195,表,2
118,年底,2
175,0826,2
442,公路,2
301,街办,2
440,印盒,2
266,8745502413,2
390,加快,2
264,四路,2
226,花,2
10,事权,2
12,向市,2
247,路,2
141,摩托车,2
229,86137959,2
227,滨河路,2
225,浣,2
252,培风,2
249,873336359,2
13,交警支队,2
224,草堂,2
355,单元,2
222,8651172214,2
496,12.5,2
230,861379689,2
246,玉宇,2
244,873219698,2
243,大道,2
356,楼,2
358,违建,2
233,拐街,2
361,执法局,2
242,青羊,2
513,积极争取,2
514,纳入,2
139,暂未,2
235,8614868214,2
240,8732878213,2
236,府南,2
238,锦屏,2
237,金沙,2
353,栋,2
248,998,2
255,8669627513,2
219,中路,2
254,133,2
221,25,2
257,场文兴,2
259,87071159,2
482,延米,2
486,路面,2
480,桥梁,2
253,横街,2
263,黄田坝纬,2
218,御河,2
220,二段,2
479,新建,2
260,8288,2
262,成飞,2
1211,单向行驶,1
1268,高风险,1
1212,时段,1
1257,控制,1
1213,地段,1
155,档案,1
1215,疏导,1
157,转移,1
1245,950,1
1267,如未,1
1216,引流,1
1251,形势严峻,1
1247,尚未,1
1246,名,1
140,开放,1
1273,需在入,1
1201,难以,1
137,举措,1
1271,入岳后,1
1202,会同县,1
158,注册,1
1204,错时,1
1205,交通安全,1
1206,温馨,1
1207,提示,1
1208,家长,1
146,若该,1
1248,35,1
1218,会同,1
1209,接送,1
1217,效果,1
1219,交运,1
1266,东莞市,1
1242,截止,1
1229,仁简,1
1230,2024,1
1256,反弹,1
1231,该条,1
142,异地,1
1232,仁寿,1
1233,简阳,1
1234,运行,1
1265,分类管理,1
1235,金家,1
1236,林,1
1259,传播,1
143,交易,1
1238,进度,1
1241,较大,1
1239,电子信函,1
149,居住地,1
1255,内防,1
1243,系统,1
1261,旅居,1
1240,需求量,1
1264,重点,1
1220,鹤山,1
144,过户,1
1221,交警部门,1
1253,外防,1
1244,显示,1
1222,可行性,1
154,带回,1
161,落户,1
1262,史,1
1224,民航,1
1225,疑问请,1
1254,输入,1
1250,现对,1
159,提档,1
1166,周边,1
162,处,1
1119,报考,1
1106,聘用,1
1108,暂行办法,1
1111,考核内容,1
1112,包括,1
1113,思想,1
1114,政治,1
1115,表现,1
1116,道德品质,1
1117,健康状况,1
1118,拟聘,1
1120,资格,1
1104,事业单位,1
1121,年龄,1
1122,资格证,1
1123,岗位,1
1124,有无,1
1125,违法犯罪,1
1126,程序,1
1127,组建,1
1128,小组,1
1130,考生,1
1131,结论,1
1105,公开,1
1103,人事局,1
1133,审定,1
1082,47,1
1069,户籍地,1
1071,雁江区,1
1072,律师,1
1074,维护,1
1075,权益,1
1076,宝贵意见,1
1078,永安镇,1
1079,双坝村,1
1080,自建房,1
1081,征地,1
1083,濛,1
1101,方可,1
1084,阳镇,1
1086,400,1
1088,考上,1
1091,幼师,1
1094,流程,1
1095,公办,1
1097,在编,1
1098,幼儿教师,1
1099,笔试,1
1100,面试,1
1132,报,1
1134,报人社,1
1197,各乡镇,1
171,邻水县,1
1173,县政府,1
1174,资源,1
1175,面貌,1
1176,城镇化,1
1177,进程,1
1178,日益加剧,1
1179,跟不上,1
1181,临近,1
1182,实验,1
1184,城西,1
1186,文庙,1
1171,多年,1
1187,校区,1
169,较广,1
167,交通管理,1
165,兴文县,1
1191,在校学生,1
1192,2000,1
1193,余人,1
1194,住址,1
1195,分布,1
1196,城区,1
1172,县委,1
1169,路政,1
1135,最终,1
1147,6225356,1
1136,8205965,1
1137,意见建议,1
1138,留存,1
1139,参阅,1
1140,努力,1
1141,群众,1
1142,温度,1
1143,高水平,1
1144,公交公司,1
1146,医院,1
1148,通报,1
176,3237459,1
1149,2216210,1
1151,全域,1
1152,低,1
1154,出行,1
1155,离蓉,1
1156,无需,1
1160,目的地,1
1161,遵守,1
1164,建设路,1
1275,间隔,1
1274,岳后,1
1300,车台,1
1276,外出,1
1462,户口,1
61,北川县,1
1449,物业费,1
1450,治安,1
1451,防范,1
1452,点到,1
1453,次日,1
1454,早上,1
1455,增加,1
20,业务联系,1
1458,值守,1
1459,一元,1
1460,开门,1
1461,费,1
1463,乡镇,1
81,携带,1
1464,农业,1
1465,农村,1
16,已为,1
1467,热线电话,1
1468,09,1
1469,分已,1
1470,作,1
1471,城投,1
14,车辆管理,1
1473,下属,1
1474,为城,1
1475,投,1
1476,负责,1
1445,小区,1
1444,北巷,1
1443,双安,1
1442,爪,1
1413,禁止,1
1414,低音炮,1
1415,分贝,1
1416,设备,1
1417,约束,1
78,签订,1
1419,唱歌,1
1421,凌晨,1
1422,调解,1
1423,关门,1
1424,改进,1
1425,大门,1
1426,窗户,1
1427,墙层,1
1428,隔音,1
1429,严格遵守,1
1430,尽力,1
1431,噪音,1
1432,扰民,1
1433,可回,1
1434,拨电话,1
1435,监管局,1
1436,幸福,1
1438,巡查,1
1439,其均,1
1440,都江堰市,1
1441,办龙,1
1477,承建,1
1478,成洛简,1
1479,快速路,1
1511,水利工程,1
1513,水利厅,1
1514,牵头,1
1515,组织,1
1518,可研,1
1519,接到,1
1520,目的,1
1521,国土,1
1522,空间,1
8,不属,1
1524,及村,1
1525,主体,1
1526,战略,1
1527,企业家,1
1528,小镇,1
1529,设计阶段,1
1530,村暂,1
1531,选址,1
1532,征,1
1533,拆类,1
1534,事宜,1
1535,法定程序,1
1536,宣传,1
1537,动员,1
1538,补偿,1
1539,对象,1
1540,转县,1
1541,人力资源,1
1512,由省,1
1510,岷,1
1480,四环,1
1509,引大济,1
1481,五环,1
1482,螺丝,1
1483,路口,1
1484,西河,1
1485,地铁站,1
1486,进城,1
1487,方向,1
1488,增设,1
1489,主道,1
1490,进辅,1
1491,出口,1
1492,大运会,1
1493,择机,1
1494,23,1
1495,接通,1
1496,具体地址,1
1497,私建,1
1498,住宅,1
1499,村民,1
1500,承办,1
1501,受理,1
1502,南充市,1
1503,热线,1
1504,公安分局,1
1506,调查结果,1
1507,青白江区,1
1508,太平,1
1412,音量,1
1409,协会,1
1277,岳池,1
1323,广安市,1
1310,区代市,1
1311,学生,1
1312,校外,1
124,实业,1
123,雄州,1
122,大证,1
1316,导致,1
1317,时间延迟,1
1318,经代市,1
1319,会议,1
1320,暂定,1
1321,于本周,1
1322,周末,1
1324,科技,1
82,签订协议,1
1325,友好,1
1326,争议,1
1327,便民服务,1
1329,请拨,1
1330,打电话,1
1331,87456560,1
1332,办公,1
1333,经四路,1
1334,138,1
1335,劳动,1
120,还房,1
1338,86258909,1
1339,86770535,1
1308,7109262,1
1307,0813,1
1306,管理所,1
1305,此项,1
1278,宏途,1
1279,人力,1
1280,公司员工,1
1281,私下,1
1282,约定,1
135,最新,1
1284,达成,1
1285,一致意见,1
1286,异议,1
1287,维权,1
1288,工资,1
134,放管服,1
133,交管,1
130,国资委,1
1292,05,1
129,广元市,1
128,具体情况,1
127,职权范围,1
126,利州,1
1297,站长,1
1298,文明,1
1299,丶,1
1067,南部县,1
1301,乘客,1
1302,车票,1
1303,广播,1
1304,栏,1
1340,平安,1
1341,巷,1
1342,帮,1
110,审计,1
1378,建局,1
109,刚刚,1
1380,非常重视,1
1381,缓慢,1
1382,蓝光,1
1383,长岛,1
1384,城,1
1386,施工人员,1
1387,机械,1
1389,到场,1
1390,元宵节,1
1391,工人,1
1393,进场,1
1394,179,1
1395,二期,1
1396,外立面,1
1397,施工进度,1
97,19,1
89,开具,1
88,拆迁办,1
87,原件,1
86,身份证,1
1403,KTV,1
85,代表,1
84,户,1
1406,片区,1
1407,协会会长,1
1377,区住,1
1375,地势,1
1343,稍后,1
1374,外比,1
117,齐备,1
1346,环保,1
1347,锦顺兴,1
1348,有限公司,1
1349,环评,1
1350,手续,1
114,备案,1
1352,循环,1
1353,排放,1
1354,件,1
1355,中图,1
1356,一为,1
1358,来源,1
1359,自来水,1
1360,雨水,1
1361,设置,1
1362,两个,1
1363,排水口,1
1364,外,1
1365,排口,1
1366,图二为,1
1367,古井,1
1368,一社,1
1369,排洪,1
1370,沟,1
1371,位置,1
1373,发挥作用,1
1068,欠款人,1
517,干线,1
1066,发生地,1
698,联系人,1
685,提取,1
436,剑阁,1
688,所购,1
689,首付款,1
690,组合,1
691,余额,1
692,小余,1
693,等于,1
694,可贷,1
695,额度,1
433,建国,1
432,拟,1
699,孙寅楠,1
683,公直,1
431,社局,1
701,2260306,1
702,市住,1
429,转区,1
424,正转,1
423,早日,1
708,分为,1
709,春季,1
710,秋季,1
419,采取措施,1
713,教育厅,1
714,局会,1
684,贷,1
682,商转,1
648,工程建设,1
662,和文,1
650,装修,1
451,河,1
450,罗家,1
653,可到,1
654,售楼部,1
655,置业,1
656,顾问,1
448,阆中,1
658,仙,1
447,接,1
660,转仙,1
661,劳保,1
663,旅,1
681,抵押权,1
664,卫健委,1
445,起点,1
667,难,1
444,改建工程,1
669,个人住房,1
670,商业贷款,1
671,直,1
673,操作,1
674,细则,1
441,嘴段,1
676,缴存,1
678,行政区域,1
715,省厅,1
417,参建,1
413,交通,1
764,消防通道,1
402,清泉,1
401,特别,1
754,经成华,1
755,消防,1
756,救援,1
757,猛追,1
758,湾,1
759,东街,1
760,老旧,1
400,安全隐患,1
762,建造,1
399,区域,1
765,占道,1
412,雅安,1
397,穿过,1
767,调节,1
768,贴条,1
769,交管部门,1
392,今年年底,1
388,雨名,1
777,等候,1
378,3528,1
376,特此,1
375,期,1
783,保证,1
784,基地,1
751,派出所,1
750,普安,1
403,寺,1
748,网信,1
722,某年,1
723,春,1
724,秋,1
725,季,1
411,封闭,1
727,每次,1
410,吊装,1
729,详见,1
731,结束,1
407,挂篮,1
733,人员名单,1
734,领证,1
735,地点,1
736,详情请,1
737,电询,1
406,上方,1
739,5851133,1
740,医养,1
404,隧道口,1
742,人才培养,1
743,职权,1
744,划分,1
745,管辖权,1
746,上级部门,1
747,旌阳区,1
649,内外,1
452,金仙,1
786,物资,1
564,顺销,1
551,信,1
499,40m,1
553,人才,1
554,公寓,1
555,第一批,1
498,结构,1
557,第二批,1
558,选房,1
559,剩余,1
560,房源,1
497,上部,1
495,宽,1
565,知悉,1
500,预应力,1
494,410,1
567,庚即,1
493,大桥,1
492,亿元,1
489,概算,1
488,混凝土,1
572,委,1
487,沥青,1
574,教育部,1
576,高等学校,1
577,中小学校,1
578,托幼,1
550,话,1
548,2916111,1
646,划款,1
510,勘察,1
516,国省,1
520,施工图,1
521,缺口,1
522,尚无,1
523,资金来源,1
524,自筹,1
515,十四五,1
526,尤为,1
527,困难,1
512,全面完成,1
531,多渠道,1
511,前期工作,1
508,拟建,1
547,0839,1
507,万元,1
506,4556,1
537,补助,1
505,估算,1
504,梁,1
503,T,1
541,如对,1
542,烦请,1
543,剑阁县,1
502,预制,1
545,详询,1
501,砼,1
485,3500m,1
484,隧道,1
481,2273m,1
459,垭,1
616,购房人,1
617,合能,1
618,铂,1
619,悦华庭,1
464,路线,1
623,办法,1
624,成房,1
462,嘴接,1
626,2015,1
627,135,1
461,止,1
460,控制点,1
458,八庙,1
584,第四版,1
457,元山,1
456,时古,1
634,自愿,1
635,模式,1
636,订立,1
455,演圣,1
638,局已,1
639,谈,1
640,总包,1
641,监理,1
642,履行,1
645,审核,1
466,35.778,1
467,公里,1
469,二级,1
470,标准,1
585,国卫办,1
586,疾控,1
587,函,1
588,455,1
590,公共场所,1
478,全线,1
593,倡导,1
594,师生,1
476,宽度,1
596,幼儿,1
597,园内,1
598,全程,1
475,路基,1
600,人人有责,1
601,家人,1
602,通风,1
603,勤洗手,1
604,米线,1
605,少,1
474,h,1
607,防护,1
473,60km,1
472,时速,1
610,第一,1
611,责任人,1
785,原材料,1
787,产品,1
1065,县卫健,1
963,灵活,1
951,补充,1
952,重特大,1
953,疾病,1
954,长期,1
955,护理,1
294,长廊,1
293,访亭,1
958,社会保险,1
959,缴费,1
960,我省,1
961,含,1
962,退休,1
964,就业,1
295,主亭,1
292,背后,1
290,瑞联路,1
289,84364120,1
968,暂,1
969,具备,1
971,关系,1
972,上线,1
973,过渡,1
974,医药,1
975,手工,1
976,经办,1
977,祝,1
950,城乡居民,1
948,耗材,1
917,该生,1
932,保障机制,1
919,两年,1
920,当年,1
921,查阅,1
922,38,1
923,46,1
924,两次,1
307,年原,1
306,2018,1
305,绿化,1
928,建立健全,1
929,职工基本,1
302,城管,1
933,实施办法,1
947,医用,1
935,配偶,1
936,父母,1
300,一事,1
938,医疗机构,1
939,就医,1
299,漏雨,1
298,裂纹,1
297,布,1
943,零售,1
944,药店,1
296,棚顶,1
946,医疗器械,1
978,生活,1
287,未尽事宜,1
981,体验,1
1046,程度,1
1029,严禁,1
518,提升,1
1031,勾结,1
1033,利益,1
1034,往来,1
1036,严肃查处,1
1037,追究责任,1
1038,舆情,1
1039,监测,1
1040,摸排,1
1042,查处,1
1044,移交,1
1047,缓解,1
982,非,1
1048,供需矛盾,1
1050,解决办法,1
1051,适时,1
1052,发声,1
1053,引导,1
1054,指定,1
1056,正规渠道,1
1057,规范,1
1058,有序,1
1059,广大群众,1
1060,满意,1
1062,证据,1
1028,执业,1
1027,依法,1
1026,HVP,1
1025,检查,1
983,免疫,1
984,各区,1
985,药械,1
987,统一,1
988,总,1
283,时许,1
990,提交,1
991,分配,1
992,定期,1
993,实名,1
282,下午,1
280,成华,1
997,网上,1
1004,国产,1
1005,两种,1
1007,批检,1
1010,周期长,1
1011,厂家,1
1014,诸多,1
1015,因素,1
1017,全国,1
1018,供货,1
1019,严重不足,1
1021,我委将,1
1024,全市,1
309,清水河,1
916,距离,1
788,铁路运输,1
834,接近,1
819,白天,1
820,夜间,1
362,该案,1
822,发送,1
823,调度,1
825,机车,1
828,几个,1
829,一是,1
830,规程,1
831,起动,1
832,进站,1
833,二是,1
836,行人,1
817,发车,1
354,住宅楼,1
838,该区,1
352,一期,1
841,三是,1
842,天气,1
843,不良,1
844,确认,1
845,回示,1
846,四是,1
847,行人穿越,1
848,两侧,1
849,行走,1
818,趟,1
365,业主,1
915,就近,1
801,2014,1
374,诉讼,1
790,正线,1
791,长度,1
792,km,1
373,65,1
794,一座,1
372,立字,1
796,彭州,1
797,车站,1
798,接轨,1
799,2013,1
800,并于,1
802,年初,1
815,达,1
803,投入,1
371,综行,1
805,现由,1
370,文号,1
369,通知书,1
368,立案,1
809,监督管理,1
367,立案查处,1
811,运转,1
812,担当,1
366,部位,1
814,连续,1
850,时须,1
851,警示,1
853,按规定,1
901,法定,1
321,走廊,1
889,就读于,1
890,高新区,1
320,敞轩,1
892,三年级,1
893,转回,1
318,休息,1
896,义务教育,1
317,居民,1
898,招生,1
899,返乡,1
900,生,1
902,监护人,1
349,•,1
903,提出申请,1
904,出具,1
905,申请人,1
315,绿地,1
314,微,1
908,户口簿,1
909,原,1
313,小游园,1
911,学籍,1
312,打造,1
311,广场,1
914,原则上,1
322,查看,1
323,顶棚,1
324,破损,1
884,1722,1
348,远达,1
347,118,1
346,汇兴路,1
339,预算,1
338,关库,1
337,财政,1
334,制定,1
333,城市更新,1
867,万安,1
868,龙湖,1
869,九里,1
870,熙,1
871,东侧,1
872,三个,1
873,地块,1
874,性质,1
875,商业,1
329,上报,1
877,用地,1
878,申报,1
326,现象,1
880,45,1
325,漏水,1
882,无人,1
883,接听,1
1542,社会,1
